business_acctnum,dba_name,ownership_type,address,city,state,zip,naics,activity_desc,industry_group,definition,full_address,matched_address,geocode_score,longitude,latitude
2026001184,ROAD KINGS ENGINEERING LLC,LLC,8837 CHERRY RD ,LAKESIDE,CA,92040-5320,4889,OTHER TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"8837 CHERRY RD , LAKESIDE, CA 92040-5320","5370 Eastgate Mall, San Diego, California, 92121",100.0,-117.189974699724,32.881269353852
2022003221,ROAD SOUP OF CALIFORNIA LLC,LLC,9899 HIBERT ST E ,SAN DIEGO,CA,92131-1067,339,MISCELLANEOUS MFG,Manufacturing,Core,"9899 HIBERT ST E , SAN DIEGO, CA 92131-1067","5374 Eastgate Mall, San Diego, California, 92121",100.0,-117.189964557621,32.881263109334
2016001913,ROADONE,CORP,5370 EASTGATE MALL ,SAN DIEGO,CA,92121-2804,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"5370 EASTGATE MALL , SAN DIEGO, CA 92121-2804","8837 Cherry Rd, Lakeside, California, 92040",100.0,-116.942631861634,32.838013201411
2017003408,ROADONE,CORP,5374 EASTGATE MALL ,SAN DIEGO,CA,92121-2804,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"5374 EASTGATE MALL , SAN DIEGO, CA 92121-2804","1805 Maxwell Rd, Chula Vista, California, 91911",100.0,-117.018019453165,32.597633000741
2007004152,ROADONE SAN DIEGO,CORP,1805 MAXWELL RD ,CHULA VISTA,CA,91911-6157,48841,MOTOR VEHICLE TOWING,Transportation and Warehousing,Core,"1805 MAXWELL RD , CHULA VISTA, CA 91911-6157","9899 Hibert St, San Diego, California, 92131",98.87,-117.112452991825,32.913806602784
2023014615,ROADSIDE SPECIALIST LLC,LLC,1692 PARKLAND WAY ,SAN DIEGO,CA,92114-7818,48849,OTHER ROAD TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"1692 PARKLAND WAY , SAN DIEGO, CA 92114-7818","1692 Parkland Way, San Diego, California, 92114",100.0,-117.050903922436,32.692443850773
2024006192,ROADSIDE TOWING LLC,LLC,4018 43RD ST ,SAN DIEGO,CA,92105-1511,48849,OTHER ROAD TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"4018 43RD ST , SAN DIEGO, CA 92105-1511","13760 Quinton Rd, San Diego, California, 92129",100.0,-117.111699961644,32.966869414303
1993010515,ROANOKE BUSINESS FORMS,SOLE,13760 QUINTON RD ,SAN DIEGO,CA,92129,323,PRINTING & RELATED SUPPORT ACTIVITIES,Manufacturing,Core,"13760 QUINTON RD , SAN DIEGO, CA 92129","8260 Camino Santa Fe, Suite A, San Diego, California, 92121",100.0,-117.172604965592,32.879458401762
1999002568,ROBANDA INTERNATIONAL INC,CORP,8260 CAMINO SANTA FE A ,SAN DIEGO,CA,92121-3255,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"8260 CAMINO SANTA FE A , SAN DIEGO, CA 92121-3255","4018 43rd St, San Diego, California, 92105",100.0,-117.102038058034,32.750045169494
2025018878,ROBERT B APPIAH ,SOLE,4864 CHARLES LEWIS WAY ,SAN DIEGO,CA,92102-4775,48411,"GENERAL FREIGHT TRUCKING, LOCAL",Transportation and Warehousing,Core,"4864 CHARLES LEWIS WAY , SAN DIEGO, CA 92102-4775","4864 Charles Lewis Way, San Diego, California, 92102",100.0,-117.090073394165,32.706313679324
2002006716,ROBERT G'S ARCHITECTURAL PLUS,SOLE,3003 RANCHO MARIA LN ,RAMONA,CA,92065-3652,321,WOOD PRODUCT MFG,Manufacturing,Core,"3003 RANCHO MARIA LN , RAMONA, CA 92065-3652","3003 Rancho Maria Ln, Ramona, California, 92065",100.0,-116.897881634951,33.014761094477
2019012526,ROBERT M MCCULLOUGH ,SOLE,1268 ESSEX ST 4 ,SAN DIEGO,CA,92103-7301,492,COURIERS & MESSENGERS,Transportation and Warehousing,Core,"1268 ESSEX ST 4 , SAN DIEGO, CA 92103-7301","5511 Forbes Ave, San Diego, California, 92120",100.0,-117.071189553044,32.799814144522
2025012650,ROBERT T GARCIA,SOLE,5511 FORBES AVE ,SAN DIEGO,CA,92120-1803,3219,OTHER WOOD PRODUCT MFG,Manufacturing,Core,"5511 FORBES AVE , SAN DIEGO, CA 92120-1803","1268 Essex St, Apartment 4, San Diego, California, 92103",100.0,-117.15194139497,32.747475403709
1982000596,ROBERT YIN,SOLE,1275 TORREY PINES RD ,LA JOLLA,CA,92037,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"1275 TORREY PINES RD , LA JOLLA, CA 92037","2208 Morley St, San Diego, California, 92111",100.0,-117.172003731677,32.783761416927
2025012901,ROBERTO,SOLE,2208 MORLEY ST ,SAN DIEGO,CA,92111-6023,4922,LOCAL MESSENGERS & LOCAL DELIVERY,Transportation and Warehousing,Core,"2208 MORLEY ST , SAN DIEGO, CA 92111-6023","1275 Torrey Pines Rd, La Jolla, California, 92037",100.0,-117.270020617763,32.844700535221
2020007166,ROBERTO VENEGAS FREIGHT,SOLE,4376 E REDWOOD E ST ,SAN DIEGO,CA,92105-4331,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"4376 E REDWOOD E ST , SAN DIEGO, CA 92105-4331","2140 E Cedar St, Tempe, Arizona, 85281",100.0,-111.8943799715,33.412067998858
2006008922,ROBERTSON INDUSTRIES INC,CORP,2140 E CEDAR ST ,TEMPE,AZ,85281-6955,3399,OTHER MISCELLANEOUS MFG,Manufacturing,Core,"2140 E CEDAR ST , TEMPE, AZ 85281-6955","419 Sawtelle Ave, San Diego, California, 92114",100.0,-117.02594001639,32.708172492081
2003013453,ROBERTSONS READY MIX,PARTNR,200 S MAIN ST 200 ,CORONA ,CA,92882-2212,339,MISCELLANEOUS MFG,Manufacturing,Core,"200 S MAIN ST 200 , CORONA , CA 92882-2212","5946 Rancho Mission Rd, Unit 145, San Diego, California, 92108",100.0,-117.11220664769,32.781577512055
2021009916,ROCA GROCERY DISTRIBUTION,SOLE,419 SAWTELLE AVE ,SAN DIEGO,CA,92114-4929,4922,LOCAL MESSENGERS & LOCAL DELIVERY,Transportation and Warehousing,Core,"419 SAWTELLE AVE , SAN DIEGO, CA 92114-4929","9765 Marconi Dr, Suite 201 C, San Diego, California, 92154",100.0,-116.935527192864,32.554353085605
2025008083,ROCCA DESIGN,CORP,5946 RANCHO MISSION RD 145 ,SAN DIEGO,CA,92108-2536,42121,FURNITURE WHSLE,Wholesale Trade,Core,"5946 RANCHO MISSION RD 145 , SAN DIEGO, CA 92108-2536","4376 Redwood St, San Diego, California, 92105",95.24,-117.100268219179,32.738450315194
2019010104,ROCHIN AND SONS CORPORATION,CORP,9765 MARCONI DR 201C ,SAN DIEGO,CA,92154-7263,42246,FISH & SEAFOOD WHSLE,Wholesale Trade,Core,"9765 MARCONI DR 201C , SAN DIEGO, CA 92154-7263","200 S Main St, Corona, California, 92882",99.0,-117.565927280843,33.879020639639
2008014636,ROCK-N-GOLD CREATIONS,CORP,5638 MISSION CENTER RD 104 ,SAN DIEGO,CA,92108-4348,339911,JEWELRY (EXC COSTUME) MFG,Manufacturing,Core,"5638 MISSION CENTER RD 104 , SAN DIEGO, CA 92108-4348","6040 Skyline Dr, San Diego, California, 92114",100.0,-117.067782477042,32.701440901822
1998012524,ROCKET RESEARCH,CORP,615 ROSECRANS ST ,SAN DIEGO,CA,92106-3438,42299,OTHER MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"615 ROSECRANS ST , SAN DIEGO, CA 92106-3438","615 Rosecrans St, San Diego, California, 92106",100.0,-117.237352485413,32.713657944795
2025018956,RODOLFO NUNEZVALDEZ ,SOLE,2475 PASEO DE LAS AMERICAS ,SAN DIEGO,CA,921547255,48412,"GENERAL FREIGHT TRUCKING, LONG-DISTANCE",Transportation and Warehousing,Core,"2475 PASEO DE LAS AMERICAS , SAN DIEGO, CA 921547255","2475 Paseo de las Americas, San Diego, California, 92154",100.0,-116.935868252505,32.553304383789
2006016059,ROGELIO ACUNA,SOLE,6040 SKYLINE DR ,SAN DIEGO,CA,92114-5531,4884,ROAD TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"6040 SKYLINE DR , SAN DIEGO, CA 92114-5531","5638 Mission Center Rd, Suite 104, San Diego, California, 92108",100.0,-117.154533414708,32.772934219229
2021002622,ROHDE & SCHWARZ USA INC,CORP,12707 HIGH BLUFF DR 200 ,SAN DIEGO,CA,92130-2037,42169,OTHER ELECTRONIC PARTS & EQUIPMENT WHSLE,Wholesale Trade,Core,"12707 HIGH BLUFF DR 200 , SAN DIEGO, CA 92130-2037","10680 Treena St, San Diego, California, 92131",99.14,-117.113887303097,32.912448483013
1998012401,ROHM SEMICONDUCTOR USA LLC,CORP,10680 TREENA ST 540 ,SAN DIEGO,CA,92131-2487,4216,ELECTRICAL GOODS WHSLE,Wholesale Trade,Core,"10680 TREENA ST 540 , SAN DIEGO, CA 92131-2487","12707 High Bluff Dr, Suite 200, San Diego, California, 92130",100.0,-117.240415400472,32.948996095429
1979055989,ROHNER'S E-Z FOOD,SOLE,684 ANITA ST D2 ,CHULA VISTA,CA,91911-4628,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"684 ANITA ST D2 , CHULA VISTA, CA 91911-4628","3950 Darwin Ave, San Diego, California, 92154",100.0,-117.049201390263,32.576758499526
2025020573,ROLANDO VICTORIO,SOLE,3950 DARWIN AVE ,SAN DIEGO,CA,92154-2554,49221,LOCAL MESSENGERS & LOCAL DELIVERY,Transportation and Warehousing,Core,"3950 DARWIN AVE , SAN DIEGO, CA 92154-2554","684 Anita St, Suite D 2, Chula Vista, California, 91911",100.0,-117.082211252806,32.598515405599
1999010934,ROLANDO'S DISTRIBUTORS,SOLE,2305 NATIONAL AVE ,SAN DIEGO,CA,92113-3616,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"2305 NATIONAL AVE , SAN DIEGO, CA 92113-3616","2305 National Ave, San Diego, California, 92113",100.0,-117.138357598865,32.695960520159
2024012344,ROLL A SHADE LLC,CORP,12101 MADERA WAY ,RIVERSIDE,CA,92503-4849,3399,OTHER MISCELLANEOUS MFG,Manufacturing,Core,"12101 MADERA WAY , RIVERSIDE, CA 92503-4849","12101 Madera Way, Riverside, California, 92503",100.0,-117.500090281246,33.898062311997
2025002989,ROLLING FRITO LAY SALES,LP,27717 ALISO CREEK RD ,ALISO VIEJO,CA,92656-3804,42249,OTHER GROCERY & RELATED PRODUCTS WHSLE,Wholesale Trade,Core,"27717 ALISO CREEK RD , ALISO VIEJO, CA 92656-3804","4953 Paramount Dr, San Diego, California, 92123",100.0,-117.135140456788,32.828287427699
1974002761,"ROLLING FRITO-LAY SALES, LP",CORP,4953 PARAMOUNT DR ,SAN DIEGO,CA,92123-1446,4224,GROCERY & RELATED PRODUCT WHSLE,Wholesale Trade,Core,"4953 PARAMOUNT DR , SAN DIEGO, CA 92123-1446","27717 Aliso Creek Rd, Aliso Viejo, California, 92656",100.0,-117.725737065881,33.560140395332
2025008774,ROLLING-OUT,CORP,690 01ST AVE ,SAN DIEGO,CA,92101-6976,31181,BREAD & BAKERY PRODUCT MFG,Manufacturing,Core,"690 01ST AVE , SAN DIEGO, CA 92101-6976","8633 Lemon Ave, Apartment 1, La Mesa, California, 91941",100.0,-117.0113679939,32.767372365467
1989003246,ROMA ESPRESSO SYSTEMS INC,CORP,8195 RONSON RD C ,SAN DIEGO,CA,92111-2012,422,"WHOLESALE TRADE, NONDURABLE GOODS",Wholesale Trade,Core,"8195 RONSON RD C , SAN DIEGO, CA 92111-2012","2475 Paseo de las Americas, San Diego, California, 92154",99.11,-116.935868252505,32.553304383789
2018020742,ROMELI LOGISTICS INC,CORP,2475 PASEO DE LAS AMERICAS 1701 ,SAN DIEGO,CA,92154-7255,48412,"GENERAL FREIGHT TRUCKING, LONG-DISTANCE",Transportation and Warehousing,Core,"2475 PASEO DE LAS AMERICAS 1701 , SAN DIEGO, CA 92154-7255","8195 Ronson Rd, Suite C, San Diego, California, 92111",100.0,-117.14736110398,32.829070045999
2025001077,ROOK,SOLE,8633 LEMON AVE 1 ,LA MESA,CA,91941-5376,315,APPAREL MANUFACTURING,Manufacturing,Core,"8633 LEMON AVE 1 , LA MESA, CA 91941-5376","92101-6976, San Diego, California",86.5,-117.16379600445,32.712636987079
1993002799,ROPER MOTOR COMPANY,SOLE,4953 PACIFIC HWY ,SAN DIEGO,CA,92110-4005,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"4953 PACIFIC HWY , SAN DIEGO, CA 92110-4005","7735 Via Solare, Apartment 1115, San Diego, California, 92129",100.0,-117.156316245513,32.961977023148
2025017141,ROSIE LEITHOFF,SOLE,7735 VIA SOLARE 1115 ,SAN DIEGO,CA,92129-5195,492,COURIERS & MESSENGERS,Transportation and Warehousing,Core,"7735 VIA SOLARE 1115 , SAN DIEGO, CA 92129-5195","9340 Dowdy Dr, Suite 102, San Diego, California, 92126",100.0,-117.146950055448,32.891284848047
2023005858,ROSSO BARCHETTA LLC,LLC,9340 DOWDY DR 102 ,SAN DIEGO,CA,92126-9500,49319,OTHER WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"9340 DOWDY DR 102 , SAN DIEGO, CA 92126-9500","4953 Pacific Hwy, San Diego, California, 92110",100.0,-117.204695417175,32.765865257367
2025008933,ROUGH CUTT MOVERS,SOLE,340 MOSS ST ,CHULA VISTA,CA,91911-2030,48421,USED HOUSEHOLD & OFFICE GOODS MOVING,Transportation and Warehousing,Core,"340 MOSS ST , CHULA VISTA, CA 91911-2030","333 Olive Ave, Vista, California, 92083",100.0,-117.248290366143,33.205038762281
2026001903,ROUSE SIGN AND GRAPHICS,SOLE,333 OLIVE AVE ,VISTA,CA,92083-4963,33995,SIGN MFG,Manufacturing,Core,"333 OLIVE AVE , VISTA, CA 92083-4963","340 Moss St, Chula Vista, California, 91911",100.0,-117.072169229888,32.616667632301
2008018483,ROUTE 125 AUTO STORAGE,CORP,8717 AVENIDA COSTA SUR ,SAN DIEGO,CA,92154-6258,49319,OTHER WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"8717 AVENIDA COSTA SUR , SAN DIEGO, CA 92154-6258","8717 Avenida Costa Sur, San Diego, California, 92154",100.0,-116.956163689939,32.55479150105
2021011555,ROUTE 125 AUTO STORAGE,CORP,8710 SIEMPRE VIVA RD ,SAN DIEGO,CA,92154-6209,493,WAREHOUSING & STORAGE,Transportation and Warehousing,Core,"8710 SIEMPRE VIVA RD , SAN DIEGO, CA 92154-6209","7765 Arjons Dr, Suite B, San Diego, California, 92126",100.0,-117.151943658084,32.893820625215
2008009142,ROYAL CUP INC,CORP,7765 ARJONS DR B ,SAN DIEGO,CA,92126-4386,42249,OTHER GROCERY & RELATED PRODUCTS WHSLE,Wholesale Trade,Core,"7765 ARJONS DR B , SAN DIEGO, CA 92126-4386","8710 Siempre Viva Rd, San Diego, California, 92154",100.0,-116.956495780943,32.553347676319
2007029738,ROYAL FLAVOR LLC,LLC,2655 MELKSEE ST ,SAN DIEGO,CA,92154-2685,42248,FRESH FRUIT & VEGETABLE WHSLE,Wholesale Trade,Core,"2655 MELKSEE ST , SAN DIEGO, CA 92154-2685","2655 Melksee, San Diego, California, 92154",98.04,-116.957508566304,32.551723263483
2006002774,ROYAL IMPEX,SOLE,15587 CAMDEN PL ,SAN DIEGO,CA,92145,4219,MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"15587 CAMDEN PL , SAN DIEGO, CA 92145","4018 Mount Everest Blvd, San Diego, California, 92111",100.0,-117.185141275257,32.814042131796
2016002209,ROYAL MOTORSPORTS,SOLE,1441 09TH AVE 206 ,SAN DIEGO,CA,92101-8939,42111,AUTOMOBILE & OTHER MOTOR VEHICLE WHSLE,Wholesale Trade,Core,"1441 09TH AVE 206 , SAN DIEGO, CA 92101-8939","15587 Camden Pl, San Diego, California, 92131",98.21,-117.012663500855,32.924783040269
2003022761,ROYAL PALM NURSERY,SOLE,4018 MOUNT EVEREST BLVD ,SAN DIEGO,CA,92111-2625,42293,FLOWER/NURSERY STOCK/FLORISTS' SUPPLIES WHSLE,Wholesale Trade,Core,"4018 MOUNT EVEREST BLVD , SAN DIEGO, CA 92111-2625","6161 El Cajon Blvd, Suite B 188, San Diego, California, 92115",100.0,-117.065087527533,32.76250960434
2023008305,ROYALL APPAREL LLC,LLC,6161 EL CAJON BLVD B188 ,SAN DIEGO,CA,92115-3922,315999,OTHER APPAREL ACCESSORIES & OTHER APPAREL MFG,Manufacturing,Core,"6161 EL CAJON BLVD B188 , SAN DIEGO, CA 92115-3922","524 W Calle Primera, Suite 1005, San Ysidro, California, 92173",98.95,-117.054665552943,32.554807426666
2025005331,RQO GROUP LLC,LLC,524 W CALLE PRIMERA 1005N ,SAN YSIDRO,CA,92173-2836,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"524 W CALLE PRIMERA 1005N , SAN YSIDRO, CA 92173-2836","92101-8939, San Diego, California",86.5,-117.156544987651,32.720470001325
2013018267,RR DONNELLEY,CORP,960 GATEWAY CENTER WAY ,SAN DIEGO,CA,92102-4542,323119,OTHER COMMERCIAL PRINTING,Manufacturing,Core,"960 GATEWAY CENTER WAY , SAN DIEGO, CA 92102-4542","960 Gateway Center Way, San Diego, California, 92102",100.0,-117.115552200524,32.714131396596
2013049515,RR DONNELLEY,CORP,955 GATEWAY CENTER WAY ,SAN DIEGO,CA,92102-4542,32311,PRINTING,Manufacturing,Core,"955 GATEWAY CENTER WAY , SAN DIEGO, CA 92102-4542","955 Gateway Center Way, San Diego, California, 92102",100.0,-117.115373665986,32.714265171771
2005008336,RT EXPRESS LLC ,LLC,7345 MISSION GORGE RD J ,SAN DIEGO,CA,92120-1268,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"7345 MISSION GORGE RD J , SAN DIEGO, CA 92120-1268","1202 Piper Ranch Rd, San Diego, California, 92154",100.0,-116.953794125912,32.573199543438
2011025605,RTMEX INC,CORP,1202 PIPER RANCH RD ,SAN DIEGO,CA,92154-7714,42121,FURNITURE WHSLE,Wholesale Trade,Core,"1202 PIPER RANCH RD , SAN DIEGO, CA 92154-7714","7345 Mission Gorge Rd, Suite J, San Diego, California, 92120",100.0,-117.085816812276,32.803516221607
2010031826,RUBIOS DELIVERY SERVICE INC,CORP,673 VISTA SAN RAFAEL ,SAN DIEGO,CA,92154-5503,492,COURIERS & MESSENGERS,Transportation and Warehousing,Core,"673 VISTA SAN RAFAEL , SAN DIEGO, CA 92154-5503","673 Vista San Rafael, San Diego, California, 92154",100.0,-117.013590036432,32.582099322501
2019004049,RUDY'S AUTOMOTIVE WHOLESALE,SCORP,12461 CARMEL VIEW NORTH ,SAN DIEGO,CA,92130-6800,42111,AUTOMOBILE & OTHER MOTOR VEHICLE WHSLE,Wholesale Trade,Core,"12461 CARMEL VIEW NORTH , SAN DIEGO, CA 92130-6800","12461 Carmel Vw N, San Diego, California, 92130",100.0,-117.185616026253,32.942839210361
2002000322,RUFSKIN LLC,LLC,3944 30TH ST ,SAN DIEGO,CA,92104-3005,315,APPAREL MANUFACTURING,Manufacturing,Core,"3944 30TH ST , SAN DIEGO, CA 92104-3005","10531 4S Commons Dr, #166, San Diego, California, 92127",100.0,-117.111491084616,33.019254381312
2014039681,RUG DOCTOR LLC,LLC,9630 BLACK MOUNTAIN RD K ,SAN DIEGO,CA,92126-4521,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"9630 BLACK MOUNTAIN RD K , SAN DIEGO, CA 92126-4521","3944 30th St, San Diego, California, 92104",100.0,-117.130164037054,32.749325583107
2020014214,RUNNING WITH LIONS LOGISTICS LLC,LLC,10531 4S COMMONS DR 166-676 ,SAN DIEGO,CA,92127-3517,49221,LOCAL MESSENGERS & LOCAL DELIVERY,Transportation and Warehousing,Core,"10531 4S COMMONS DR 166-676 , SAN DIEGO, CA 92127-3517","9630 Black Mountain Rd, Suite K, San Diego, California, 92126",100.0,-117.123341838421,32.897845447482
2025004891,RUSTAM VINOKUROV,SOLE,10237 DEL RIO RD ,SPRING VALLEY,CA,91978-1006,48421,USED HOUSEHOLD & OFFICE GOODS MOVING,Transportation and Warehousing,Core,"10237 DEL RIO RD , SPRING VALLEY, CA 91978-1006","8495 Commerce Ave, San Diego, California, 92121",100.0,-117.167741282455,32.880485771634
1980469921,RUSTY SURFBOARDS INC,CORP,8495 COMMERCE AVE ,SAN DIEGO,CA,92121-2608,321,WOOD PRODUCT MFG,Manufacturing,Core,"8495 COMMERCE AVE , SAN DIEGO, CA 92121-2608","9586 Distribution Ave, San Diego, California, 92121",100.0,-117.163180353662,32.882119236925
2025017093,RXEXPRESS LLC,LLC,5862 CERVANTES AVE ,SAN DIEGO,CA,92114-6539,4921,COURIERS,Transportation and Warehousing,Core,"5862 CERVANTES AVE , SAN DIEGO, CA 92114-6539","5862 Cervantes Ave, San Diego, California, 92114",100.0,-117.071246047072,32.698078166087
1984003185,RYAN HERCO PRODUCTS CORP,CORP,9586 DISTRIBUTION AVE ,SAN DIEGO,CA,92121-2312,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"9586 DISTRIBUTION AVE , SAN DIEGO, CA 92121-2312","1601 Broadway, Unit 762, San Diego, California, 92101",100.0,-117.14908031614,32.715745834967
2019007096,RYDER GEAR LLC,LLC,1601 BROADWAY 762 ,SAN DIEGO,CA,92101-5762,31699,OTHER LEATHER & ALLIED PRODUCT MFG,Manufacturing,Core,"1601 BROADWAY 762 , SAN DIEGO, CA 92101-5762","10237 Del Rio Rd, Spring Valley, California, 91978",100.0,-116.971098062103,32.742632423873
2016012016,RYLEE AND CRU,CORP,11035 TECHNOLOGY PL 100 ,SAN DIEGO,CA,92127-1872,42233,WOMEN'S/CHILDREN'S/INFANTS' CLOTHING WHSLE,Wholesale Trade,Core,"11035 TECHNOLOGY PL 100 , SAN DIEGO, CA 92127-1872","11035 Technology Pl, Suite 100, San Diego, California, 92127",100.0,-117.092493501069,33.007972465366
2025011279,S A DEMO,SOLE,2662 CALLE TRES LOMAS ,SAN DIEGO,CA,92139-2204,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"2662 CALLE TRES LOMAS , SAN DIEGO, CA 92139-2204","9375 Ruffin Ct, San Diego, California, 92123",100.0,-117.124162091466,32.828690345785
1974008855,S D PRECISION MACHINING,CORP,9375 RUFFIN CT ,SAN DIEGO,CA,92123-5304,3314,NONFERROUS (EXC ALUM) PRODUCTION & PROCESSING,Manufacturing,Core,"9375 RUFFIN CT , SAN DIEGO, CA 92123-5304","2662 Calle Tres Lomas, San Diego, California, 92139",100.0,-117.054529682293,32.673110613913
2017015176,S D RECYCLING DEPOT,SOLE,2351 ULRIC ST ,SAN DIEGO,CA,92111-6402,42193,RECYCLABLE MATERIAL WHSLE,Wholesale Trade,Core,"2351 ULRIC ST , SAN DIEGO, CA 92111-6402","2351 Ulric St, San Diego, California, 92111",100.0,-117.169427805193,32.78620151467
2001000575,S G SON'S,SOLE,1345 PEQUENA ST ,SAN DIEGO,CA,92154-3639,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"1345 PEQUENA ST , SAN DIEGO, CA 92154-3639","1345 Pequena St, San Diego, California, 92154",100.0,-117.053102244182,32.572338302886
2015039345,S J SUPPLY COMPANY INC,SCORP,13105 FLORENCE AVE ,SANTA FE SPRINGS,CA,90670-4507,42139,OTHER CONSTRUCTION MATERIAL WHSLE,Wholesale Trade,Core,"13105 FLORENCE AVE , SANTA FE SPRINGS, CA 90670-4507","13105 Florence Ave, Santa Fe Springs, California, 90670",100.0,-118.053046252367,33.935694574788
2018014909,S JAUREGUI TRUCKING,CORP,928 OLIVE AVE ,NATIONAL CITY,CA,91950-4129,484,TRUCK TRANSPORTATION,Transportation and Warehousing,Core,"928 OLIVE AVE , NATIONAL CITY, CA 91950-4129","7848 Normal Ave, La Mesa, California, 91941",100.0,-117.028068097787,32.758352725188
2021008518,S O A K,SOLE,7848 NORMAL AVE ,LA MESA,CA,91941-6318,42199,OTHER MISCELLANEOUS DURABLE GOODS WHSLE,Wholesale Trade,Core,"7848 NORMAL AVE , LA MESA, CA 91941-6318","928 Olive Ave, National City, California, 91950",100.0,-117.072059175499,32.684141408039
2014015555,S&J WHOLESALE AUTO INC,CORP,1625 OTAY MESA CENTER RD B ,SAN DIEGO,CA,92154-8222,42111,AUTOMOBILE & OTHER MOTOR VEHICLE WHSLE,Wholesale Trade,Core,"1625 OTAY MESA CENTER RD B , SAN DIEGO, CA 92154-8222","9660 Via de la Amistad, Suite 108, San Diego, California, 92154",100.0,-116.937065775011,32.552922210914
1997006111,S&L JEWELERS,CORP,861 06TH AVE 420 ,SAN DIEGO,CA,92101-6314,4215,METAL & MINERAL (EXCEPT PETROLEUM) WHSLE,Wholesale Trade,Core,"861 06TH AVE 420 , SAN DIEGO, CA 92101-6314","4656 Cardin St, San Diego, California, 92111",100.0,-117.162953036448,32.825631915045
2025001099,S&P WHOLESALE,SOLE,9660 VIA DE LA AMISTAD 108 ,SAN DIEGO,CA,92154-5211,4223,"APPAREL, PIECE GOODS & NOTIONS WHSLE",Wholesale Trade,Core,"9660 VIA DE LA AMISTAD 108 , SAN DIEGO, CA 92154-5211","92101-6314, San Diego, California",86.5,-117.159229040686,32.714230009687
2024004827,S&S DISTRIBUTING,SOLE,4656 CARDIN ST ,SAN DIEGO,CA,92111-1419,49221,LOCAL MESSENGERS & LOCAL DELIVERY,Transportation and Warehousing,Core,"4656 CARDIN ST , SAN DIEGO, CA 92111-1419","6075 Erlanger St, San Diego, California, 92122",100.0,-117.194941564088,32.850429817499
2021013808,SA TRADE,CORP,6075 ERLANGER ST ,SAN DIEGO,CA,92122-3805,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"6075 ERLANGER ST , SAN DIEGO, CA 92122-3805","1764 Ionian St, San Diego, California, 92154",100.0,-117.095442338425,32.570359084089
2022008992,SA/AC TRANSPORT,SOLE,1764 IONIAN ST ,SAN DIEGO,CA,92154-2818,488,TRANSPORTATION SUPPORT ACTIVITIES,Transportation and Warehousing,Core,"1764 IONIAN ST , SAN DIEGO, CA 92154-2818","1625 Otay Mesa Center Rd, San Diego, California, 92154",99.75,-116.966647690612,32.566420134421
2025015837,SABRINA MARTINEZ ,SOLE,6477 HAYWARD WAY ,SAN DIEGO,CA,92139-1106,421,"WHOLESALE TRADE, DURABLE GOODS",Wholesale Trade,Core,"6477 HAYWARD WAY , SAN DIEGO, CA 92139-1106","6477 Hayward Way, San Diego, California, 92139",100.0,-117.052531268938,32.684697253948
2020004688,SACKS HOLDINGS INC,CORP,11440 W BERNARDO CT 250 ,SAN DIEGO,CA,92127-1653,42299,OTHER MISCELLANEOUS NONDURABLE GOODS WHSLE,Wholesale Trade,Core,"11440 W BERNARDO CT 250 , SAN DIEGO, CA 92127-1653","11440 W Bernardo Ct, Suite 250, San Diego, California, 92127",100.0,-117.083598625419,33.021939943089
2025022892,SADIQ FRESH FARM DELIVERY,SOLE,2242 BONITA CT ,LEMON GROVE,CA,91945-3605,48422,"SPECIALIZED FRGT (EXC USED) TRUCKING, LOCAL",Transportation and Warehousing,Core,"2242 BONITA CT , LEMON GROVE, CA 91945-3605","411 W Robinson Ave, San Diego, California, 92103",100.0,-117.167672634668,32.746804180903
